,Game Name,Developer,Genre,Rating,Ratings Count,Reviews,Installs,Real Installs,Price,Free,Content Rating,Released,Updated,Version,Developer Website
491,Word Cookies! ®,BitMango,Word,4.5343833,2287322.0,535264.0,"50,000,000+",52579142,0.0,True,Everyone,"Dec 8, 2016",1782258532.0,2613.0.0,https://www.bitmango.com
492,Real Cricket™ GO,Nautilus Mobile,Sports,3.6,375453.0,299.0,"50,000,000+",76102235,0.0,True,Everyone,"Jan 28, 2019",1779280833.0,0.2.5,http://www.nautilusmobile.com
493,Subway Surfers,SYBO Games,Arcade,4.5525136,41634872.0,1759823.0,"1,000,000,000+",2894765262,0.0,True,Everyone 10+,"Sep 20, 2012",1782632118.0,3.65.1,https://sybogames.com/
494,Gin Rummy - Online Card Games,SNG Games,Card,4.4484534,14131.0,606.0,"1,000,000+",1304426,0.0,True,Teen,"Jun 1, 2020",1781788129.0,3.0.52,https://www.sngict.com/
495,Fishing Clash: Sport Simulator,Ten Square Games,Simulation,4.7381544,1937494.0,94364.0,"100,000,000+",145195413,0.0,True,Everyone,"Oct 24, 2017",1782371532.0,1.0.475,https://tensquaregames.com
496,Lowriders Comeback: Boulevard,Beast Bros. Games,Music,4.22,933.0,250.0,"50,000+",57933,1.99,False,Teen,"Dec 6, 2024",1782142443.0,0.2.17,https://montana-games.com/faq/
497,Carrom Pool: Disc Game,Miniclip.com,Sports,4.472468,7748105.0,8048.0,"500,000,000+",625527576,0.0,True,Everyone,"Mar 26, 2019",1782988723.0,19.1.0,https://www.miniclip.com
498,Rise of Kingdoms: Lost Crusade,LilithGames,Strategy,4.461875,2539021.0,78228.0,"50,000,000+",94056167,0.0,True,Everyone 10+,"May 24, 2018",1782376441.0,1.1.9.19,https://rok.lilith.com/en
499,ULT College Football Coach,Games2rk,Sports,4.37,1024.0,345.0,"50,000+",53817,0.0,True,Everyone,"Jul 27, 2024",1781251644.0,1.3.0,https://2rk.games
500,Battle Gang－Beast Fight Games,Kimura LLC,Action,4.6262627,74970.0,739.0,"10,000,000+",10065249,0.0,True,Everyone 10+,"Aug 16, 2023",1768588591.0,0.6.26,https://kimura.games
501,Word City: Connect Word Game,Unico Games Studio,Word,4.7708135,222760.0,4463.0,"5,000,000+",8881189,0.0,True,Everyone,"Dec 13, 2017",1775991985.0,4.2.39,https://unicogames.com.tr/
502,Cafe Racer,Alex Symeonidis,Racing,4.550045,165905.0,5361.0,"10,000,000+",25839299,0.0,True,Everyone,"Sep 13, 2016",1779169484.0,24,http://www.caferacergame.com
503,Warline: Sniper Strike,Powerfantasy HK Limited,Strategy,4.6568627,26322.0,118.0,"1,000,000+",1005488,0.0,True,Teen,"Jun 11, 2026",1781168563.0,1.0.01,
504,Fruit Ninja 2 Fun Action Games,Halfbrick Studios,Action,4.154681,63492.0,2239.0,"10,000,000+",21742620,0.0,True,Everyone,"Nov 5, 2020",1779383218.0,2.54.0,http://www.halfbrick.com
505,Dirt Bike Games for Kids,Yateland Games for kids,Racing,4.12,8626.0,37.0,"1,000,000+",3272035,0.0,True,Everyone,"Nov 20, 2023",1773813423.0,1.1.9,https://yateland.com
506,Manor Matters,Playrix,Adventure,4.744083,822877.0,19524.0,"10,000,000+",39990962,0.0,True,Teen,"Apr 28, 2020",1780494040.0,6.7.1,https://www.playrix.com/
507,Parchisi STAR Online,Gameberry Labs,Board,4.6885324,3283316.0,22013.0,"100,000,000+",164128451,0.0,True,Everyone,"Feb 17, 2017",1783352440.0,1.310.1,https://www.gameberrylabs.com
508,Age of Empires Mobile,Level Infinite,Strategy,4.1505156,448134.0,9867.0,"10,000,000+",13225923,0.0,True,Teen,"Oct 15, 2024",1779356246.0,1.12.100.0,
509,FR3 - Multiplayer Games,Dirtybit,Racing,4.4212112,288866.0,43310.0,"10,000,000+",24399814,0.0,True,Everyone 10+,"Nov 30, 2016",1783406099.0,4.64.0,http://support.dirtybit.com/
510,Adventure Bay - Farm Games,GAMEGOS,Adventure,4.642857,91383.0,1415.0,"5,000,000+",5182464,0.0,True,Everyone,"Feb 12, 2022",1782498406.0,1.70.17,https://www.gamegos.com/
511,Battleship: The Board Game,Marmalade Game Studio,Board,3.6333334,3173.0,641.0,"100,000+",150034,2.99,False,Everyone,"May 3, 2018",1760546705.0,1.4.0,https://marmaladegamestudio.com/
512,Supreme Duelist,Neron's Brother,Action,4.542854,2011994.0,36372.0,"100,000,000+",373373894,0.0,True,Everyone,"Jul 16, 2018",1783351919.0,4.0.5,https://neronsbrother.com
513,Top Eleven Be a Soccer Manager,Nordeus,Sports,4.496491,7045442.0,66551.0,"100,000,000+",179189312,0.0,True,Everyone,"Oct 19, 2011",1782976612.0,Varies with device,https://www.topeleven.com
514,Coin Master - Board Adventure,Moon Active,Casual,4.7094016,53309.0,4428.0,"5,000,000+",5745278,0.0,True,Everyone,"Feb 5, 2026",1783353772.0,3.5.2583,http://moonactive.zendesk.com
515,Family Feud® Live!,Ludia Games Inc.,Trivia,3.4748657,43444.0,18188.0,"5,000,000+",8196466,0.0,True,Teen,"Mar 14, 2017",1759760557.0,2.26.3,https://www.ludia.com
516,Real Cricket™,"KRAFTON, Inc.",Sports,4.2414775,1130090.0,1069.0,"50,000,000+",79150133,0.0,True,Everyone,"Aug 10, 2022",1782398641.0,5.1,https://realcricket.krafton.com/
517,Bouncemasters: Penguin Games,CASUAL AZUR GAMES,Arcade,4.4865713,577500.0,23082.0,"100,000,000+",142275586,0.0,True,Everyone,"Sep 15, 2018",1782471343.0,2.15.0,https://aigames.ae/
518,Smash Cricket,Moonfrog,Sports,4.3,68729.0,114.0,"5,000,000+",9646947,0.0,True,Everyone,"Nov 18, 2015",1470382686.0,1.0.21,http://moonfroglabs.com
519,Wuthering Waves × Cyberpunk,HK KURO GAMES LIMITED,Action,4.3442364,500292.0,11470.0,"10,000,000+",16152691,0.0,True,Teen,"May 17, 2024",,Varies with device,https://wutheringwaves.kurogames.com/
520,Wayground,Quizizz Inc.,Education,4.6983094,218892.0,2973.0,"10,000,000+",21373754,0.0,True,Everyone,"Sep 11, 2017",1763093089.0,8.20,https://quizizz.com
521,Ultimate QB: Football Legend,Games2rk,Sports,3.92,800.0,258.0,"50,000+",50334,0.0,True,Everyone,"May 15, 2025",1780603814.0,1.3.1,https://2rk.games
522,Scatter Slots - Slot Machines,Murka Games Limited,Casino,4.629838,1629843.0,294197.0,"10,000,000+",26801272,0.0,True,Mature 17+,"Apr 6, 2015",1782400855.0,5.95.0,https://murka.com
523,Word Search - Word Puzzle Game,Bluetile,Word,4.799743,749838.0,15616.0,"100,000,000+",110750299,0.0,True,Everyone,"Nov 14, 2020",1781277361.0,4.3.0,https://www.bluetile.com/
524,Color Block: Combo Blast,Ivy,Puzzle,4.526549,44547.0,614.0,"10,000,000+",44824768,0.0,True,Everyone,"Apr 17, 2019",1783423348.0,5.5.1,http://www.ivymobilegame.com/
525,OSM 25/26 Soccer Manager Game,Gamebasics BV,Sports,4.634793,2656592.0,17591.0,"50,000,000+",87560063,0.0,True,Everyone,"Oct 4, 2012",1782389829.0,4.1.3.1,https://www.gamebasics.nl/
526,Prison Escape Puzzle Adventure,Big Giant Games,Adventure,4.2439246,274631.0,4011.0,"10,000,000+",41198249,0.0,True,Everyone 10+,"May 6, 2015",1782651920.0,20,https://biggiant-games.com
527,METAL SLUG 3 ACA NEOGEO,SNK CORPORATION,Action,4.034483,236.0,9.0,"10,000+",26943,3.99,False,Teen,"Nov 7, 2023",1763350540.0,1.2.1,https://www.snk-corp.co.jp/faq/
528,Car Parking Multiplayer,olzhass,Simulation,4.534539,3138530.0,38084.0,"100,000,000+",230333593,0.0,True,Everyone,"Mar 20, 2017",1779852739.0,4.9.9,http://olzhass.net/Car_Parking_Multiplayer_Privacy_Policy.html
529,Diggy's Adventure Puzzle Game,"PIXEL FEDERATION, s.r.o.",Adventure,4.400423,537731.0,40850.0,"10,000,000+",31982075,0.0,True,Everyone,"Oct 11, 2016",1781600194.0,2.17.1,https://www.pixelfederation.com
530,CarX Highway Racing,CarX Technologies,Racing,4.6995792,1928390.0,17958.0,"100,000,000+",109634097,0.0,True,Everyone,"Jul 26, 2017",1765087962.0,1.75.8,https://x-gaming-lab.com/
531,Mahjong Blast,Nebula  Studio,Board,4.9047737,1786166.0,12803.0,"50,000,000+",65489993,0.0,True,Everyone,"Jun 23, 2025",1783338673.0,2.6.1,https://www.hurelax.com/
532,BMX Space,"DRSV, LLC.",Sports,4.578783,42702.0,1769.0,"10,000,000+",20041236,0.0,True,Everyone,"Sep 19, 2020",1781264973.0,1.038,http://drsv.jp/
533,WordBrain - Word puzzle game,MAG Interactive,Word,4.4494467,951662.0,150734.0,"10,000,000+",18071317,0.0,True,Everyone,"May 5, 2015",1779187184.0,1.50.1,https://www.maginteractive.com
534,Jetpack Joyride Racing,Halfbrick Studios,Racing,3.4761906,488.0,22.0,"100,000+",122107,0.0,True,Everyone,"Apr 8, 2026",1781767622.0,1.1.4,http://www.halfbrick.com/contact
535,Score! Match - PvP Soccer,First Touch Games Ltd.,Sports,4.143345,1190959.0,9476.0,"100,000,000+",118041481,0.0,True,Everyone,"Mar 7, 2018",1779197285.0,2.620,http://www.ftgames.com
536,Dream League Soccer 2026,First Touch Games Ltd.,Sports,4.4623494,14267135.0,91251.0,"100,000,000+",435656693,0.0,True,Everyone,"Jan 14, 2020",1781882261.0,13.340,http://www.ftgames.com
537,Phase 10: Casual Card Game,Mattel163 Limited,Card,4.737238,618957.0,58046.0,"10,000,000+",16470107,0.0,True,Everyone,"Oct 11, 2019",1782994835.0,1.14.8941,https://www.mattel163.com/
538,Ticket to Ride®,Marmalade Game Studio,Board,3.9944134,4766.0,761.0,"50,000+",87595,4.99,False,Everyone,"Dec 12, 2023",1778054707.0,1.11.0,https://www.marmaladegamestudio.com/
539,Erudite: Trivia Games & Quiz,Mioris LTD,Trivia,4.667049,182051.0,1018.0,"5,000,000+",5503871,0.0,True,Everyone,"Nov 29, 2021",1781875728.0,3.26.1,https://erudite.games/
540,Basketball Arena: Sport Game,Masomo Gaming,Sports,4.736535,305867.0,10702.0,"10,000,000+",35215561,0.0,True,Everyone,"Nov 11, 2020",1776859983.0,1.132.2,https://www.masomo.com
541,Tile Match: Triple Puzzle Game,LinkDesks Daily Puzzle,Puzzle,4.865224,359595.0,3204.0,"50,000,000+",54809208,0.0,True,Everyone,"Dec 1, 2023",1783409807.0,4.6.2.40047,http://linkdesks.net
542,World War 2:WW2 Strategy Games,Joynow Studio,Strategy,4.059091,16708.0,664.0,"1,000,000+",2573151,0.0,True,Teen,"Jan 13, 2020",1780556865.0,3.5.3,http://www.joynowstudio.com/
543,Hunter Assassin,Ruby Games AS,Action,4.2170715,4313058.0,32778.0,"500,000,000+",697637688,0.0,True,Everyone 10+,"Oct 9, 2019",1779365648.0,2.041,http://rubygamestudio.com
544,Robbery Bob 2: Double Trouble,Deca_Games,Action,4.282306,1015487.0,5094.0,"100,000,000+",188455650,0.0,True,Everyone 10+,"Jun 4, 2015",1777287255.0,1.20.1,https://decagames.com
545,World War 2: Strategy Games,Joynow Studio,Strategy,4.662484,41126.0,2618.0,"1,000,000+",3939924,0.0,True,Teen,"Feb 13, 2021",1782895802.0,1187,http://www.joynowstudio.com/
546,Rhythm Hive,DRIMAGE,Music,4.4168453,323792.0,4828.0,"10,000,000+",10933845,0.0,True,Everyone,"Feb 1, 2021",1781864094.0,2026.6.0,https://rhythmhive.drimage.com/
547,March of Empires: War Games,Gameloft SE,Strategy,3.9840236,361216.0,9505.0,"10,000,000+",35566684,0.0,True,Everyone 10+,"Aug 4, 2015",1782714694.0,Varies with device,http://www.gameloft.com/
548,Last War:Survival Game,FUNFLY PTE. LTD.,Strategy,4.641038,2026115.0,27164.0,"100,000,000+",111452366,0.0,True,Teen,"Jun 8, 2023",1782831269.0,Varies with device,https://www.lastwar.com/home.html
549,Avatar World ®,Pazu Games,Role Playing,4.7285724,6175034.0,71225.0,"100,000,000+",251526166,0.0,True,Everyone,"Dec 12, 2022",1783001006.0,1.215,http://pazugames.com
550,Iron Marines Offline Strategy,Ironhide Games,Strategy,4.6577144,127318.0,6329.0,"1,000,000+",4020535,0.0,True,Teen,"Sep 13, 2017",1774377704.0,1.9.20,https://www.ironhidegames.com
551,Soul Knight,ChillyRoom,Action,4.5951047,1758717.0,27891.0,"50,000,000+",99720313,0.0,True,Everyone 10+,"Feb 16, 2017",1780023910.0,8.3.0,http://www.chillyroom.com
552,Car games for toddlers & kids,Amaya Kids - learning games for 3-5 years old,Educational,3.68,9758.0,204.0,"10,000,000+",12487553,0.0,True,Everyone,"Jul 10, 2018",1782714126.0,2.34.0,https://amayakids.com
